code,name,market,industry,listed
101490,에스앤에스텍,KOSDAQ,전자부품 제조업,2009-04-14
100120,뷰웍스,KOSDAQ,의료용 기기 제조업,2009-04-10
102940,코오롱생명과학,KOSDAQ,기초 의약물질 제조업,2009-04-07
101400,엔시트론,KOSDAQ,반도체 제조업,2009-03-31
106240,파인테크닉스,KOSDAQ,전구 및 조명장치 제조업,2009-03-16
086890,이수앱지스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,2009-02-03
104040,디에스엠,KOSDAQ,자동차 신품 부품 제조업,2009-01-23
078070,유비쿼스홀딩스,KOSDAQ,기타 금융업,2009-01-23
086900,메디톡스,KOSDAQ,기초 의약물질 제조업,2009-01-16
058630,엠게임,KOSDAQ,소프트웨어 개발 및 공급업,2008-12-19
059100,아이컴포넌트,KOSDAQ,전자부품 제조업,2008-12-16
067630,HLB생명과학,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,2008-11-25
092130,이크레더블,KOSDAQ,기타 정보 서비스업,2008-10-24
100700,세운메디칼,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,2008-09-30
098120,마이크로컨텍솔,KOSDAQ,전자부품 제조업,2008-09-23
083470,이엠앤아이,KOSDAQ,기초 화학물질 제조업,2008-09-18
076080,웰크론한텍,KOSDAQ,건물 건설업,2008-07-18
101670,하이드로리튬,KOSDAQ,구조용 금속제품  탱크 및 증기발생기 제조업,2008-07-15
094840,슈프리마에이치큐,KOSDAQ,통신 및 방송 장비 제조업,2008-07-11
063170,서울옥션,KOSDAQ,상품 중개업,2008-07-01
047560,이스트소프트,KOSDAQ,소프트웨어 개발 및 공급업,2008-07-01
096240,크레버스,KOSDAQ,일반 교습 학원,2008-06-27
101160,월덱스,KOSDAQ,전자부품 제조업,2008-06-19
099320,쎄트렉아이,KOSDAQ,항공기 우주선 및 부품 제조업,2008-06-13
064480,브리지텍,KOSDAQ,소프트웨어 개발 및 공급업,2008-06-04
098460,고영,KOSDAQ,특수 목적용 기계 제조업,2008-06-03
067000,조이시티,KOSDAQ,소프트웨어 개발 및 공급업,2008-05-30
018620,우진비앤지,KOSDAQ,의약품 제조업,2008-05-20
095610,테스,KOSDAQ,특수 목적용 기계 제조업,2008-05-20
053280,예스24,KOSDAQ,무점포 소매업,2008-05-07
096870,엘디티,KOSDAQ,반도체 제조업,2008-05-02
059210,메타바이오메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,2008-04-15
097870,효성오앤비,KOSDAQ,비료  농약 및 살균  살충제 제조업,2008-04-08
091440,한울소재과학,KOSDAQ,통신 및 방송 장비 제조업,2008-02-01
097780,에코볼트,KOSDAQ,자동차 신품 부품 제조업,2008-01-23
096630,에스코넥,KOSDAQ,통신 및 방송 장비 제조업,2007-12-26
068330,일신바이오,KOSDAQ,일반 목적용 기계 제조업,2007-12-26
093920,서원인텍,KOSDAQ,통신 및 방송 장비 제조업,2007-12-20
067010,이씨에스,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2007-12-18
096350,대창솔루션,KOSDAQ,구조용 금속제품  탱크 및 증기발생기 제조업,2007-12-17
069920,엑시온그룹,KOSDAQ,무점포 소매업,2007-12-05
092070,디엔에프,KOSDAQ,기타 화학제품 제조업,2007-11-16
094820,일진파워,KOSDAQ,전기 및 통신 공사업,2007-11-06
086670,비엠티,KOSDAQ,일반 목적용 기계 제조업,2007-11-02
095190,신화프리텍,KOSDAQ,기타 금속 가공제품 제조업,2007-10-29
092300,현우산업,KOSDAQ,전자부품 제조업,2007-10-24
093640,케이알엠,KOSDAQ,반도체 제조업,2007-10-19
095910,에스에너지,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2007-10-16
081580,성우전자,KOSDAQ,통신 및 방송 장비 제조업,2007-10-12
073110,엘엠에스,KOSDAQ,전자부품 제조업,2007-10-12
094970,제이엠티,KOSDAQ,전자부품 제조업,2007-10-12
080520,오디텍,KOSDAQ,반도체 제조업,2007-10-08
095340,ISC,KOSDAQ,기계장비 및 관련 물품 도매업,2007-10-01
085910,네오티스,KOSDAQ,자동차 신품 부품 제조업,2007-10-01
095500,미래나노텍,KOSDAQ,플라스틱제품 제조업,2007-10-01
027580,상보,KOSDAQ,플라스틱제품 제조업,2007-10-01
086040,바이오톡스텍,KOSDAQ,자연과학 및 공학 연구개발업,2007-09-21
057540,옴니시스템,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2007-09-19
094940,푸른로보틱스,KOSDAQ,컴퓨터 및 주변장치 제조업,2007-09-14
095270,웨이브일렉트로,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2007-09-12
093190,빅솔론,KOSDAQ,컴퓨터 및 주변장치 제조업,2007-08-20
091340,S&K폴리텍,KOSDAQ,전자부품 제조업,2007-07-30
072770,멤레이비티,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2007-07-25
094480,갤럭시아머니트리,KOSDAQ,소프트웨어 개발 및 공급업,2007-07-20
086520,에코프로,KOSDAQ,기타 금융업,2007-07-20
065150,대산F&B,KOSDAQ,음·식료품 및 담배 도매업,2007-07-18
078340,컴투스,KOSDAQ,소프트웨어 개발 및 공급업,2007-07-06
095660,네오위즈,KOSDAQ,소프트웨어 개발 및 공급업,2007-07-02
092600,앤씨앤,KOSDAQ,반도체 제조업,2007-06-26
069410,엔텔스,KOSDAQ,소프트웨어 개발 및 공급업,2007-06-20
093380,풍강,KOSDAQ,기타 금속 가공제품 제조업,2007-06-01
086450,동국제약,KOSDAQ,의약품 제조업,2007-05-29
064820,케이프,KOSDAQ,선박 및 보트 건조업,2007-05-29
091580,상신이디피,KOSDAQ,일차전지 및 이차전지 제조업,2007-05-23
092460,한라IMS,KOSDAQ,선박 및 보트 건조업,2007-05-22
073540,에프알텍,KOSDAQ,통신 및 방송 장비 제조업,2007-05-18
091120,이엠텍,KOSDAQ,전자부품 제조업,2007-05-02
094850,참좋은여행,KOSDAQ,여행사 및 기타 여행보조 서비스업,2007-04-30
094860,네오리진,KOSDAQ,소프트웨어 개발 및 공급업,2007-04-16
078020,LS증권,KOSDAQ,금융 지원 서비스업,2007-02-21
093520,매커스,KOSDAQ,기계장비 및 관련 물품 도매업,2007-02-12
091970,LSK아이로봇,KOSDAQ,플라스틱제품 제조업,2007-01-30
092730,네오팜,KOSDAQ,기타 화학제품 제조업,2007-01-30
039200,오스코텍,KOSDAQ,의약품 제조업,2007-01-17
089010,켐트로닉스,KOSDAQ,기타 화학제품 제조업,2007-01-17
090470,제이스로보틱스,KOSDAQ,특수 목적용 기계 제조업,2007-01-10
088130,동아엘텍,KOSDAQ,특수 목적용 기계 제조업,2007-01-03
084110,휴온스글로벌,KOSDAQ,의약품 제조업,2006-12-19
089150,케이씨티,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2006-12-13
091700,파트론,KOSDAQ,전자부품 제조업,2006-12-13
086390,유니테스트,KOSDAQ,특수 목적용 기계 제조업,2006-12-05
090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,2006-12-05
060540,에스에이티,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2006-11-28
066310,큐에스아이,KOSDAQ,반도체 제조업,2006-11-24
067280,멀티캠퍼스,KOSDAQ,기타 교육기관,2006-11-16
089890,코세스,KOSDAQ,특수 목적용 기계 제조업,2006-11-08
080470,성창오토텍,KOSDAQ,자동차 신품 부품 제조업,2006-11-03
089140,넥스턴앤롤코리아,KOSDAQ,특수 목적용 기계 제조업,2006-11-01
089790,제이티,KOSDAQ,특수 목적용 기계 제조업,2006-10-27
090150,아이윈,KOSDAQ,자동차 신품 부품 제조업,2006-10-20
088390,이녹스,KOSDAQ,그외 기타 운송장비 제조업,2006-10-20
089230,THE E&M,KOSDAQ,기타 정보 서비스업,2006-10-10
043150,바텍,KOSDAQ,의료용 기기 제조업,2006-09-29
086960,MDS테크,KOSDAQ,소프트웨어 개발 및 공급업,2006-09-26
038060,루멘스바이오스,KOSDAQ,반도체 제조업,2006-08-08
083660,CSA 코스믹,KOSDAQ,기타 화학제품 제조업,2006-07-25
063570,NICE인프라,KOSDAQ,기타 사업지원 서비스업,2006-07-14
086980,쇼박스,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2006-07-07
068050,팬엔터테인먼트,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2006-07-07
039290,인포뱅크,KOSDAQ,기타 정보 서비스업,2006-07-04
078860,아이오케이이엔엠,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2006-06-27
088910,동우팜투테이블,KOSDAQ,도축  육류 가공 및 저장 처리업,2006-06-23
054950,제이브이엠,KOSDAQ,일반 목적용 기계 제조업,2006-06-07
084730,팅크웨어,KOSDAQ,통신 및 방송 장비 제조업,2006-05-19
086060,진바이오텍,KOSDAQ,산업용 농·축산물 및 동·식물 도매업,2006-04-28
022220,티케이지애강,KOSDAQ,플라스틱제품 제조업,2006-04-11
088800,에이스테크,KOSDAQ,통신 및 방송 장비 제조업,2006-03-27
068760,셀트리온제약,KOSDAQ,의약품 제조업,2006-02-03
083450,GST,KOSDAQ,특수 목적용 기계 제조업,2006-02-01
019990,에너토크,KOSDAQ,일반 목적용 기계 제조업,2006-02-01
079370,제우스,KOSDAQ,특수 목적용 기계 제조업,2006-02-01
085670,뉴프렉스,KOSDAQ,전자부품 제조업,2006-01-17
084370,유진테크,KOSDAQ,특수 목적용 기계 제조업,2006-01-17
083790,CG인바이츠,KOSDAQ,자연과학 및 공학 연구개발업,2006-01-06
064550,바이오니아,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,2005-12-29
084990,헬릭스미스,KOSDAQ,자연과학 및 공학 연구개발업,2005-12-29
083640,인콘,KOSDAQ,상품 종합 도매업,2005-12-27
085660,차바이오텍,KOSDAQ,기초 의약물질 제조업,2005-12-27
078140,대봉엘에스,KOSDAQ,의약품 제조업,2005-12-23
067900,와이엔텍,KOSDAQ,폐기물 처리업,2005-12-23
083550,케이엠,KOSDAQ,기타 섬유제품 제조업,2005-12-20
084180,수성웹툰,KOSDAQ,일반 목적용 기계 제조업,2005-12-16
080420,모다이노칩,KOSDAQ,섬유  의복  신발 및 가죽제품 소매업,2005-12-06
083650,비에이치아이,KOSDAQ,일반 목적용 기계 제조업,2005-12-02
079190,케스피온,KOSDAQ,통신 및 방송 장비 제조업,2005-11-29
082800,비보존 제약,KOSDAQ,의약품 제조업,2005-11-18
043910,자연과환경,KOSDAQ,시멘트  석회  플라스터 및 그 제품 제조업,2005-11-18
079000,와토스코리아,KOSDAQ,플라스틱제품 제조업,2005-11-15
041020,폴라리스오피스,KOSDAQ,소프트웨어 개발 및 공급업,2005-10-28
078590,휴림에이텍,KOSDAQ,자동차 신품 부품 제조업,2005-10-27
038070,서린바이오,KOSDAQ,기타 전문 도매업,2005-10-25
079940,가비아,KOSDAQ,소프트웨어 개발 및 공급업,2005-10-19
077360,덕산하이메탈,KOSDAQ,반도체 제조업,2005-10-14
083930,아바코,KOSDAQ,특수 목적용 기계 제조업,2005-10-11
067310,하나마이크론,KOSDAQ,반도체 제조업,2005-10-11
083310,엘오티베큠,KOSDAQ,특수 목적용 기계 제조업,2005-10-05
080010,이상네트웍스,KOSDAQ,상품 중개업,2005-09-30
078160,메디포스트,KOSDAQ,기초 의약물질 제조업,2005-07-29
082850,우리바이오,KOSDAQ,기타 식품 제조업,2005-07-29
080160,모두투어,KOSDAQ,여행사 및 기타 여행보조 서비스업,2005-07-26
078890,가온그룹,KOSDAQ,통신 및 방송 장비 제조업,2005-07-12
050890,쏠리드,KOSDAQ,통신 및 방송 장비 제조업,2005-07-08
082210,옵트론텍,KOSDAQ,사진장비 및 광학기기 제조업,2005-06-24
082270,젬백스,KOSDAQ,특수 목적용 기계 제조업,2005-06-24
075130,플랜티넷,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2005-06-10
073490,LIG아큐버,KOSDAQ,통신 및 방송 장비 제조업,2005-02-04
079950,인베니아,KOSDAQ,특수 목적용 기계 제조업,2005-02-04
079960,동양이엔피,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2005-02-01
080220,제주반도체,KOSDAQ,반도체 제조업,2005-02-01
079170,한창산업,KOSDAQ,1차 비철금속 제조업,2005-02-01
079810,APS이노베이션,KOSDAQ,기타 전기장비 제조업,2005-01-26
052220,iMBC,KOSDAQ,영상·오디오물 제공 서비스업,2005-01-21
079650,서산,KOSDAQ,시멘트  석회  플라스터 및 그 제품 제조업,2005-01-21
052900,KX하이텍,KOSDAQ,플라스틱제품 제조업,2005-01-18
066910,손오공,KOSDAQ,기타 전문 도매업,2005-01-07
049950,미래컴퍼니,KOSDAQ,특수 목적용 기계 제조업,2005-01-04
052460,아이크래프트,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2005-01-03
072870,메가스터디,KOSDAQ,서적  잡지 및 기타 인쇄물 출판업,2004-12-21
073010,케이에스피,KOSDAQ,일반 목적용 기계 제조업,2004-12-17
046440,KG파이낸셜,KOSDAQ,소프트웨어 개발 및 공급업,2004-12-14
078600,대주전자재료,KOSDAQ,전자부품 제조업,2004-12-10
054450,텔레칩스,KOSDAQ,반도체 제조업,2004-12-10
078150,HB테크놀러지,KOSDAQ,특수 목적용 기계 제조업,2004-12-08
067990,도이치모터스,KOSDAQ,자동차 판매업,2004-12-03
051360,토비스,KOSDAQ,영상 및 음향기기 제조업,2004-11-19
078130,국일제지,KOSDAQ,기타 종이 및 판지 제품 제조업,2004-10-22
068790,DMS,KOSDAQ,특수 목적용 기계 제조업,2004-10-01
048870,시너지이노베이션,KOSDAQ,의료용 기기 제조업,2004-08-13
065350,신성델타테크,KOSDAQ,가정용 기기 제조업,2004-08-06
039340,한국경제TV,KOSDAQ,텔레비전 방송업,2004-07-30
064260,다날,KOSDAQ,소프트웨어 개발 및 공급업,2004-07-23
011080,형지I&C,KOSDAQ,봉제의복 제조업,2004-07-02
050090,비케이홀딩스,KOSDAQ,광고업,2004-06-29
057030,YBM넷,KOSDAQ,교육지원 서비스업,2004-06-08
065770,CS,KOSDAQ,통신 및 방송 장비 제조업,2004-06-04
074430,아미노로직스,KOSDAQ,기초 의약물질 제조업,2004-06-04
066700,테라젠이텍스,KOSDAQ,의약품 제조업,2004-05-27
066900,디에이피,KOSDAQ,전자부품 제조업,2004-05-14
078350,한양디지텍,KOSDAQ,반도체 제조업,2004-05-14
075970,동국알앤에스,KOSDAQ,기타 비금속 광물제품 제조업,2004-02-13
069540,빛과전자,KOSDAQ,통신 및 방송 장비 제조업,2004-02-13
073190,듀오백,KOSDAQ,가구 제조업,2004-02-06
054090,삼진엘앤디,KOSDAQ,그외 기타 제품 제조업,2004-02-06
041910,폴라리스AI파마,KOSDAQ,의약품 제조업,2004-02-06
067770,세진티에스,KOSDAQ,전자부품 제조업,2004-01-09
070590,인티큐브,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2004-01-08
073570,리튬포어스,KOSDAQ,그외 기타 제품 제조업,2004-01-06
073640,테라사이언스,KOSDAQ,기타 금속 가공제품 제조업,2004-01-06
065680,우주일렉트로,KOSDAQ,전자부품 제조업,2004-01-02
067160,SOOP,KOSDAQ,소프트웨어 개발 및 공급업,2003-12-19
060570,드림어스컴퍼니,KOSDAQ,영상·오디오물 제공 서비스업,2003-12-19
066410,버킷스튜디오,KOSDAQ,전기 통신업,2003-12-19
074600,원익QnC,KOSDAQ,유리 및 유리제품 제조업,2003-12-12
071280,로체시스템즈,KOSDAQ,특수 목적용 기계 제조업,2003-11-14
069510,에스텍,KOSDAQ,영상 및 음향기기 제조업,2003-11-14
067170,오텍,KOSDAQ,자동차 재제조 부품 제조업,2003-11-14
054780,키이스트,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2003-11-14
041440,현대에버다임,KOSDAQ,특수 목적용 기계 제조업,2003-11-14
072020,중앙백신,KOSDAQ,기초 의약물질 제조업,2003-10-31
065510,휴비츠,KOSDAQ,의료용 기기 제조업,2003-10-31
072470,우리산업홀딩스,KOSDAQ,자동차 신품 부품 제조업,2003-10-28
068930,디지털대성,KOSDAQ,일반 교습 학원,2003-10-17
069330,유아이디,KOSDAQ,전자부품 제조업,2003-08-18
064760,티씨케이,KOSDAQ,기타 비금속 광물제품 제조업,2003-08-18
052710,아모텍,KOSDAQ,전자부품 제조업,2003-08-01
065950,웰크론,KOSDAQ,직물직조 및 직물제품 제조업,2003-07-29
047310,파워로직스,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2003-07-25
041520,이엘씨,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2003-07-04
064240,홈캐스트,KOSDAQ,기타 전문 도매업,2003-06-11
066790,씨씨에스,KOSDAQ,텔레비전 방송업,2003-05-30
069080,웹젠,KOSDAQ,소프트웨어 개발 및 공급업,2003-05-23
067080,대화제약,KOSDAQ,의약품 제조업,2003-02-14
066590,스모트로닉,KOSDAQ,자동차 신품 부품 제조업,2003-02-12
067290,JW신약,KOSDAQ,의약품 제조업,2003-02-11
066130,하츠,KOSDAQ,가정용 기기 제조업,2003-02-11
065450,빅텍,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2003-02-05
065130,탑엔지니어링,KOSDAQ,특수 목적용 기계 제조업,2003-01-29
065440,이루온,KOSDAQ,소프트웨어 개발 및 공급업,2003-01-28
049630,재영솔루텍,KOSDAQ,사진장비 및 광학기기 제조업,2003-01-24
021650,한국큐빅,KOSDAQ,플라스틱제품 제조업,2003-01-24
051370,인터플렉스,KOSDAQ,전자부품 제조업,2003-01-22
065570,삼영이엔씨,KOSDAQ,통신 및 방송 장비 제조업,2003-01-21
065650,하이퍼코퍼레이션,KOSDAQ,기계장비 및 관련 물품 도매업,2003-01-21
066980,한성크린텍,KOSDAQ,건축기술  엔지니어링 및 관련 기술 서비스업,2003-01-17
016100,리더스코스메틱,KOSDAQ,골판지  종이 상자 및 종이용기 제조업,2003-01-15
042040,케이피엠테크,KOSDAQ,기타 전문 도매업,2003-01-07
066670,디티씨,KOSDAQ,부동산 임대 및 공급업,2002-12-30
066430,아이로보틱스,KOSDAQ,기타 전문 도매업,2002-12-24
047820,초록뱀미디어,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2002-12-24
064090,인크레더블버즈,KOSDAQ,상품 종합 도매업,2002-12-17
049960,쎌바이오텍,KOSDAQ,기초 의약물질 제조업,2002-12-13
053290,NE능률,KOSDAQ,서적  잡지 및 기타 인쇄물 출판업,2002-12-10
064520,테크엘,KOSDAQ,반도체 제조업,2002-12-04
035600,KG이니시스,KOSDAQ,소프트웨어 개발 및 공급업,2002-11-22
065170,비엘팜텍,KOSDAQ,음·식료품 및 담배 도매업,2002-11-19
041590,플래스크,KOSDAQ,실내건축 및 건축마무리 공사업,2002-11-01
042600,새로닉스,KOSDAQ,전자부품 제조업,2002-10-01
065500,오리엔트정공,KOSDAQ,자동차 신품 부품 제조업,2002-09-19
060900,에이전트AI,KOSDAQ,전기업,2002-09-17
066620,국보디자인,KOSDAQ,실내건축 및 건축마무리 공사업,2002-09-05
052770,아이톡시,KOSDAQ,소프트웨어 개발 및 공급업,2002-08-22
065420,에스아이리소스,KOSDAQ,기타 화학제품 제조업,2002-08-22
064800,포니링크,KOSDAQ,섬유  의복  신발 및 가죽제품 소매업,2002-08-22
039980,폴라리스AI,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2002-08-13
048410,현대바이오,KOSDAQ,기타 화학제품 제조업,2002-08-08
058610,에스피지,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2002-07-23
045340,토탈소프트,KOSDAQ,소프트웨어 개발 및 공급업,2002-07-19
065710,서호전기,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2002-07-16
065690,파커스,KOSDAQ,고무제품 제조업,2002-07-16
060560,HC홈센타,KOSDAQ,기타 전문 도매업,2002-07-11
043710,코스리거글로벌,KOSDAQ,기타 전문 도매업,2002-07-11
036010,아비코전자,KOSDAQ,전자부품 제조업,2002-07-03
060280,큐렉소,KOSDAQ,기타 상품 전문 소매업,2002-07-03
060230,제이케이시냅스,KOSDAQ,기타 화학제품 제조업,2002-06-25
046940,우원개발,KOSDAQ,기반조성 및 시설물 축조관련 전문공사업,2002-06-18
057680,티사이언티픽,KOSDAQ,소프트웨어 개발 및 공급업,2002-06-18
060150,인선이엔티,KOSDAQ,폐기물 처리업,2002-06-14
065530,와이어블,KOSDAQ,전기 통신업,2002-06-04
063440,SM Life Design,KOSDAQ,기록매체 복제업,2002-05-30
051160,지어소프트,KOSDAQ,소프트웨어 개발 및 공급업,2002-05-28
065060,지엔코,KOSDAQ,봉제의복 제조업,2002-05-28
049180,셀루메드,KOSDAQ,기초 의약물질 제조업,2002-05-23
060720,KH바텍,KOSDAQ,전자부품 제조업,2002-05-21
061040,알에프텍,KOSDAQ,통신 및 방송 장비 제조업,2002-05-16
050760,에스폴리텍,KOSDAQ,플라스틱제품 제조업,2002-05-16
054210,이랜텍,KOSDAQ,전자부품 제조업,2002-05-09
050120,ES큐브,KOSDAQ,생활용품 도매업,2002-04-25
054410,케이피티유,KOSDAQ,기타 전문 도매업,2002-04-25
060310,3S,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2002-04-23
061250,화일약품,KOSDAQ,의약품 제조업,2002-04-18
053980,오상자이엘,KOSDAQ,소프트웨어 개발 및 공급업,2002-04-09
054050,NH농우바이오,KOSDAQ,작물 재배업,2002-04-02
039420,케이엘넷,KOSDAQ,전기 통신업,2002-03-12
039440,에스티아이,KOSDAQ,특수 목적용 기계 제조업,2002-02-28
049550,잉크테크,KOSDAQ,기타 화학제품 제조업,2002-02-28
054670,대한뉴팜,KOSDAQ,의약품 제조업,2002-02-26
060590,씨티씨바이오,KOSDAQ,의약품 제조업,2002-02-21
049070,인탑스,KOSDAQ,통신 및 방송 장비 제조업,2002-02-21
060370,LS마린솔루션,KOSDAQ,전기 및 통신 공사업,2002-02-15
051380,피씨디렉트,KOSDAQ,기계장비 및 관련 물품 도매업,2002-02-15
053270,구영테크,KOSDAQ,자동차 신품 부품 제조업,2002-02-07
034950,한국기업평가,KOSDAQ,기타 사업지원 서비스업,2002-02-07
060260,뉴보텍,KOSDAQ,플라스틱제품 제조업,2002-02-05
060380,동양에스텍,KOSDAQ,1차 철강 제조업,2002-02-05
046310,백금T&A,KOSDAQ,통신 및 방송 장비 제조업,2002-02-05
049720,고려신용정보,KOSDAQ,기타 사업지원 서비스업,2002-01-31
046890,서울반도체,KOSDAQ,반도체 제조업,2002-01-17
013990,아가방컴퍼니,KOSDAQ,생활용품 도매업,2002-01-17
058450,한주에이알티,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2002-01-17
059090,미코,KOSDAQ,반도체 제조업,2002-01-15
054930,유신,KOSDAQ,건축기술  엔지니어링 및 관련 기술 서비스업,2002-01-15
035200,프럼파스트,KOSDAQ,플라스틱제품 제조업,2002-01-15
054040,한국컴퓨터,KOSDAQ,전자부품 제조업,2002-01-15
048470,대동스틸,KOSDAQ,기타 전문 도매업,2002-01-10
042500,링네트,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2002-01-10
040350,크레오에스지,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2002-01-10
054300,팬스타엔터프라이즈,KOSDAQ,일반 목적용 기계 제조업,2002-01-10
047080,한빛소프트,KOSDAQ,소프트웨어 개발 및 공급업,2002-01-10
060250,NHN KCP,KOSDAQ,금융 지원 서비스업,2002-01-08
056730,CNT85,KOSDAQ,건물 건설업,2002-01-04
053260,금강철강,KOSDAQ,1차 철강 제조업,2002-01-04
041930,SY동아,KOSDAQ,고무제품 제조업,2001-12-26
054220,비츠로시스,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2001-12-26
014940,오리엔탈정공,KOSDAQ,일반 목적용 기계 제조업,2001-12-26
043590,웰킵스하이텍,KOSDAQ,반도체 제조업,2001-12-20
056190,SFA,KOSDAQ,특수 목적용 기계 제조업,2001-12-18
058470,리노공업,KOSDAQ,전자부품 제조업,2001-12-18
045300,성우테크론,KOSDAQ,전자부품 제조업,2001-12-18
056700,신화인터텍,KOSDAQ,플라스틱제품 제조업,2001-12-13
054940,엑사이엔씨,KOSDAQ,실내건축 및 건축마무리 공사업,2001-12-13
043370,피에이치에이,KOSDAQ,자동차 신품 부품 제조업,2001-12-13
054620,APS,KOSDAQ,기타 금융업,2001-12-04
056360,코위버,KOSDAQ,통신 및 방송 장비 제조업,2001-12-04
043260,성호전자,KOSDAQ,전자부품 제조업,2001-11-29
051390,YW,KOSDAQ,상품 종합 도매업,2001-11-15
054540,삼영엠텍,KOSDAQ,구조용 금속제품  탱크 및 증기발생기 제조업,2001-11-15
053350,이니텍,KOSDAQ,소프트웨어 개발 및 공급업,2001-11-15
056080,유진로봇,KOSDAQ,특수 목적용 기계 제조업,2001-11-13
044490,태웅,KOSDAQ,기타 금속 가공제품 제조업,2001-11-08
053950,경남제약,KOSDAQ,의약품 제조업,2001-11-06
053700,삼보모터스,KOSDAQ,자동차 신품 부품 제조업,2001-11-06
054920,한컴위드,KOSDAQ,소프트웨어 개발 및 공급업,2001-11-01
041960,코미팜,KOSDAQ,의약품 제조업,2001-10-30
053160,프리엠스,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2001-10-30
052400,코나아이,KOSDAQ,소프트웨어 개발 및 공급업,2001-10-18
054180,메디콕스,KOSDAQ,선박 및 보트 건조업,2001-10-16
049470,비트플래닛,KOSDAQ,소프트웨어 개발 및 공급업,2001-10-11
053050,지에스이,KOSDAQ,연료용 가스 제조 및 배관공급업,2001-10-11
054800,아이디스홀딩스,KOSDAQ,기타 전문 서비스업,2001-09-27
047770,코데즈컴바인,KOSDAQ,봉제의복 제조업,2001-09-18
053800,안랩,KOSDAQ,소프트웨어 개발 및 공급업,2001-09-13
040300,YTN,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2001-09-04
058820,CMG제약,KOSDAQ,의약품 제조업,2001-08-31
035900,JYP Ent.,KOSDAQ,오디오물 출판 및 원판 녹음업,2001-08-30
021320,KCC건설,KOSDAQ,건물 건설업,2001-08-21
053060,세동,KOSDAQ,자동차 신품 부품 제조업,2001-08-17
053610,프로텍,KOSDAQ,특수 목적용 기계 제조업,2001-08-17
052790,액토즈소프트,KOSDAQ,소프트웨어 개발 및 공급업,2001-08-14
053450,세코닉스,KOSDAQ,사진장비 및 광학기기 제조업,2001-08-09
053030,바이넥스,KOSDAQ,의약품 제조업,2001-08-07
052420,오성첨단소재,KOSDAQ,플라스틱제품 제조업,2001-08-07
053620,태양,KOSDAQ,기타 금속 가공제품 제조업,2001-08-07
052300,오션인더블유,KOSDAQ,상품 종합 도매업,2001-08-02
049520,유아이엘,KOSDAQ,전자부품 제조업,2001-08-02
048910,대원미디어,KOSDAQ,기타 전문 도매업,2001-07-31
051980,중앙첨단소재,KOSDAQ,통신 및 방송 장비 제조업,2001-07-31
051500,CJ프레시웨이,KOSDAQ,음·식료품 및 담배 도매업,2001-07-26
049120,파인디앤씨,KOSDAQ,전자부품 제조업,2001-07-26
043360,디지아이,KOSDAQ,컴퓨터 및 주변장치 제조업,2001-07-20
052330,코텍,KOSDAQ,영상 및 음향기기 제조업,2001-07-10
052600,한네트,KOSDAQ,전기 통신업,2001-07-10
